Subject,Block,bTrial,nTrial,Choice,Choice2,Amount,GambleAdviceNum,GambleAdviceType,Response Key (advisor) ,Response Time,Reponse key (safe or gamble),Choice,Response time,Age,Gender
112,2,18,38,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.243528681,right,1,1436.139601,20,1
112,2,19,39,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,,None,NA,1445.948769,20,1
112,2,20,40,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,1.023072126,left,0,1455.808075,20,1
112,3,1,41,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,left,0.900629911,left,0,1472.418503,20,1
112,3,2,42,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.858387234,left,0,1481.876752,20,1
112,3,3,43,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.387147876,left,0,1491.451992,20,1
112,3,4,44,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.255476108,right,1,1500.943669,20,1
112,3,5,45,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.519732865,left,0,1510.71942,20,1
112,3,6,46,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.253655192,left,0,1520.36148,20,1
112,3,7,47,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.213886101,right,1,1530.137242,20,1
112,3,8,48,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.254316031,left,0,1540.096818,20,1
112,3,9,49,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.222391032,right,1,1549.688743,20,1
112,3,10,50,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.279140374,left,0,1559.263983,20,1
112,3,11,51,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.259492883,right,1,1568.755642,20,1
112,3,12,52,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.445525402,left,0,1578.865609,20,1
112,3,13,53,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,0.664968832,left,0,1588.942166,20,1
112,3,14,54,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.28334377,right,1,1598.667792,20,1
112,3,15,55,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.210172909,right,1,1608.47697,20,1
112,3,16,56,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.246682175,right,1,1618.152458,20,1
112,3,17,57,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.216165283,right,1,1627.710965,20,1
112,3,18,58,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.260875083,left,0,1637.57027,20,1
112,3,19,59,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.213818076,left,0,1647.329317,20,1
112,3,20,60,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,1.158966043,right,1,1658.024171,20,1
112,4,1,61,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,left,0.557892004,left,0,1678.929246,20,1
112,4,2,62,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.72363092,left,0,1688.387505,20,1
112,4,3,63,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.580774635,left,0,1698.330359,20,1
112,4,4,64,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,0.251951822,left,0,1707.755188,20,1
112,4,5,65,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.241023105,left,0,1717.230111,20,1
112,4,6,66,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.243177579,right,1,1726.771958,20,1
112,4,7,67,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.212130856,left,0,1736.530996,20,1
112,4,8,68,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.243151602,left,0,1746.524017,20,1
112,4,9,69,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.059387283,right,1,1756.299742,20,1
112,4,10,70,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,1.156525017,right,1,1766.242617,20,1
112,4,11,71,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.082633818,right,1,1776.068499,20,1
112,4,12,72,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.759350951,right,1,1786.679781,20,1
112,4,13,73,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.224667786,right,1,1796.80647,20,1
112,4,14,74,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.110059358,left,0,1806.649066,20,1
112,4,15,75,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,1.601527863,left,0,1816.7256,20,1
112,4,16,76,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.051355242,left,0,1826.651766,20,1
112,4,17,77,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.001482281,right,1,1836.477655,20,1
112,4,18,78,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,0.218431895,left,0,1846.236692,20,1
112,4,19,79,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.499762961,right,1,1856.363365,20,1
112,4,20,80,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.992441851,left,0,1866.222685,20,1
112,5,1,81,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,left,0.723517461,right,1,1881.76362,20,1
112,5,2,82,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.197701462,left,0,1891.305433,20,1
112,5,3,83,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.111371283,left,0,1901.047755,20,1
112,5,4,84,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,1.481934054,right,1,1910.957194,20,1
112,5,5,85,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,1.598247263,left,0,1920.448879,20,1
112,5,6,86,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.115834491,right,1,1930.475297,20,1
112,5,7,87,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.164785985,left,0,1940.234337,20,1
112,5,8,88,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.045759391,right,1,1949.993374,20,1
112,5,9,89,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.148570341,left,0,1959.802558,20,1
112,5,10,90,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.05424101,left,0,1969.544895,20,1
112,5,11,91,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.073695693,left,0,1979.621441,20,1
112,5,12,92,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,1.001240216,left,0,1989.413897,20,1
112,5,13,93,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.089840821,left,0,1999.557298,20,1
112,5,14,94,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.631424685,left,0,2009.583702,20,1
112,5,15,95,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.073269774,left,0,2019.509864,20,1
112,5,16,96,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.743933966,left,0,2029.887203,20,1
112,5,17,97,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,1.70508234,left,0,2039.830058,20,1
112,5,18,98,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.15117183,right,1,2049.655955,20,1
112,5,19,99,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.838909524,left,0,2059.632225,20,1
112,5,20,100,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.611075333,left,0,2069.692062,20,1
112,6,1,101,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,left,0.848453506,right,1,2086.118682,20,1
112,6,2,102,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,0.987197834,left,0,2096.21194,20,1
112,6,3,103,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,1.066724294,right,1,2106.004409,20,1
112,6,4,104,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,0.173145032,left,0,2115.72999,20,1
112,6,5,105,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.141720772,left,0,2125.12143,20,1
112,6,6,106,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.050382925,left,0,2134.980753,20,1
112,6,7,107,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.030376473,right,1,2144.856758,20,1
112,6,8,108,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,1.003069582,left,0,2154.716071,20,1
112,6,9,109,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.276572252,left,0,2165.026566,20,1
112,6,10,110,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.071479801,left,0,2174.551658,20,1
112,6,11,111,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,1.650736393,right,1,2184.444399,20,1
112,6,12,112,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,1.782875776,left,0,2193.752256,20,1
112,6,13,113,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.802138501,right,1,2203.644994,20,1
112,6,14,114,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.10373332,left,0,2213.671407,20,1
112,6,15,115,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.229490927,right,1,2223.129653,20,1
112,6,16,116,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.002900017,right,1,2232.972253,20,1
112,6,17,117,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.068204849,right,1,2243.098934,20,1
112,6,18,118,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.421531123,right,1,2253.225605,20,1
112,6,19,119,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.799017169,left,0,2263.536111,20,1
112,6,20,120,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,1.610286909,left,0,2273.428845,20,1
112,7,1,121,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,left,,None,NA,2304.711258,20,1
112,7,2,122,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.249536337,left,0,2314.453591,20,1
112,7,3,123,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.081262354,right,1,2324.429871,20,1
112,7,4,124,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.080611355,left,0,2334.038523,20,1
112,7,5,125,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.306462853,left,0,2343.964675,20,1
112,7,6,126,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.016401294,left,0,2353.606737,20,1
112,7,7,127,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.103953841,left,0,2363.399185,20,1
112,7,8,128,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.422945549,left,0,2373.392205,20,1
112,7,9,129,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,1.109937457,right,1,2383.3852,20,1
112,7,10,130,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.506109561,left,0,2394.197025,20,1
112,7,11,131,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.054453188,right,1,2403.688684,20,1
112,7,12,132,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.021981362,right,1,2413.481162,20,1
112,7,13,133,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.033589921,right,1,2422.989547,20,1
112,7,14,134,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.11933537,left,0,2432.447799,20,1
112,7,15,135,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.342158864,left,0,2442.256973,20,1
112,7,16,136,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.153074805,left,0,2451.782073,20,1
112,7,17,137,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.046110994,left,0,2461.257031,20,1
112,7,18,138,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.704496802,right,1,2470.982643,20,1
112,7,19,139,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.363057394,right,1,2480.892096,20,1
112,7,20,140,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.003822948,right,1,2490.467314,20,1
112,8,1,141,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,left,0.31760937,right,1,2505.473515,20,1
112,8,2,142,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,1.359448534,right,1,2515.399684,20,1
112,8,3,143,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.922034284,right,1,2525.309111,20,1
112,8,4,144,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.038877086,right,1,2534.60026,20,1
112,8,5,145,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,,None,NA,2544.509707,20,1
112,8,6,146,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.206469753,right,1,2553.984668,20,1
112,8,7,147,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.324754373,right,1,2563.994378,20,1
112,8,8,148,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.245195561,right,1,2573.953939,20,1
112,8,9,149,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.388191913,left,0,2583.946944,20,1
112,8,10,150,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.049628259,right,1,2593.789507,20,1
112,8,11,151,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.24910372,left,0,2603.582029,20,1
112,8,12,152,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,1.576671538,left,0,2613.374469,20,1
112,8,13,153,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.276807762,left,0,2622.682335,20,1
112,8,14,154,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.465688952,right,1,2633.477443,20,1
112,8,15,155,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,1.599807206,left,0,2643.303325,20,1
112,8,16,156,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.278626828,left,0,2653.112506,20,1
112,8,17,157,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.286349989,right,1,2663.088787,20,1
112,8,18,158,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.206067471,right,1,2673.065075,20,1
112,8,19,159,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,1.392418615,left,0,2682.790712,20,1
112,8,20,160,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.435701763,left,0,2692.683437,20,1
112,9,1,161,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,left,0.293645653,left,0,2706.369489,20,1
112,9,2,162,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.110068747,right,1,2716.329062,20,1
112,9,3,163,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.1975973,right,1,2726.121534,20,1
112,9,4,164,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.044471611,left,0,2737.434662,20,1
112,9,5,165,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.520444746,left,0,2747.310691,20,1
112,9,6,166,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.239831736,right,1,2756.919307,20,1
112,9,7,167,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,1.111512364,left,0,2766.895619,20,1
112,9,8,168,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,,None,NA,2776.754926,20,1
112,9,9,169,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,,None,NA,2787.90095,20,1
112,9,10,170,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,,None,NA,2797.760274,20,1
112,9,11,171,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,1.356987941,right,1,2807.586161,20,1
112,9,12,172,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,1.368075068,left,0,2818.047059,20,1
112,9,13,173,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.590874071,right,1,2827.856269,20,1
112,9,14,174,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.096737864,right,1,2837.782397,20,1
112,9,15,175,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.243126739,left,0,2847.50802,20,1
112,9,16,176,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,1.159109334,left,0,2857.384026,20,1
112,9,17,177,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,0.178180532,left,0,2867.092951,20,1
112,9,18,178,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.121541183,left,0,2876.701605,20,1
112,9,19,179,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.289777608,left,0,2886.477359,20,1
112,9,20,180,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,1.243636722,left,0,2897.155495,20,1
112,10,1,181,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,left,0.208587657,right,1,2910.958535,20,1
112,10,2,182,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.171884036,left,0,2920.851253,20,1
112,10,3,183,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.88837834,right,1,2930.526759,20,1
112,10,4,184,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.281327896,left,0,2940.285795,20,1
112,10,5,185,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.091703183,right,1,2950.01143,20,1
112,10,6,186,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.040557789,right,1,2959.302578,20,1
112,10,7,187,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,1.914045015,left,0,2968.861086,20,1
112,10,8,188,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.231793764,right,1,2978.319341,20,1
112,10,9,189,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,1.796639719,left,0,2987.610491,20,1
112,10,10,190,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.428165193,right,1,2997.402959,20,1
112,10,11,191,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.264666687,left,0,3007.078465,20,1
112,10,12,192,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.056909554,right,1,3016.854225,20,1
112,10,13,193,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,0.289875856,right,1,3026.613266,20,1
112,10,14,194,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.255978178,left,0,3037.943139,20,1
112,10,15,195,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.85056364,left,0,3047.852568,20,1
112,10,16,196,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.185215724,right,1,3057.477924,20,1
112,10,17,197,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.269346672,right,1,3066.785788,20,1
112,10,18,198,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.1959854,left,0,3076.411149,20,1
112,10,19,199,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,1.703267528,right,1,3087.055866,20,1
112,10,20,200,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,0.194365945,right,1,3097.516761,20,1
113,1,1,1,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,left,1.118622049,left,0,1348.819237,19,1
113,1,2,2,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,1.674599836,left,0,1371.84657,19,1
113,1,3,3,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.895271496,left,0,1383.727878,19,1
113,1,4,4,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,1.02196132,left,0,1395.909969,19,1
113,1,5,5,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,1.61586868,right,1,1405.869542,19,1
113,1,6,6,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,1.056296934,right,1,1417.784268,19,1
113,1,7,7,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,0.389569287,left,0,1429.983075,19,1
113,1,8,8,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,1.19076292,right,1,1439.792258,19,1
113,1,9,9,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.493573659,right,1,1451.840668,19,1
113,1,10,10,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.333164395,left,0,1464.473956,19,1
113,1,11,11,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,,None,NA,1476.188148,19,1
113,1,12,12,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,,right,1,1486.766013,19,1
113,1,13,13,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.999821312,left,0,1498.814431,19,1
113,1,14,14,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.671409132,right,1,1510.695736,19,1
113,1,15,15,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,1.03809945,right,1,1520.839142,19,1
113,1,16,16,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.230694163,right,1,1532.971098,19,1
113,1,17,17,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,,None,NA,1545.019508,19,1
113,1,18,18,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,,right,1,1557.301921,19,1
113,1,19,19,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,1.671896879,left,0,1569.133044,19,1
113,1,20,20,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.472793757,right,1,1580.780405,19,1
113,2,1,21,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,right,0.377429689,right,1,1590.907084,19,1
113,2,2,22,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.306746486,right,1,1621.55451,19,1
113,2,3,23,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.51532548,left,0,1633.502658,19,1
113,2,4,24,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,1.43117504,right,1,1643.42881,19,1
113,2,5,25,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.217023899,right,1,1653.455232,19,1
113,2,6,26,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.078607836,left,0,1665.136013,19,1
113,2,7,27,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.709836828,left,0,1677.21785,19,1
113,2,8,28,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.483984291,right,1,1686.893344,19,1
113,2,9,29,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.048493398,left,0,1698.707815,19,1
113,2,10,30,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.378018369,right,1,1708.700817,19,1
113,2,11,31,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.001031121,right,1,1720.298039,19,1
113,2,12,32,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.403799723,right,1,1732.045661,19,1
113,2,13,33,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,0.424178716,left,0,1743.960394,19,1
113,2,14,34,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.381452801,right,1,1755.607752,19,1
113,2,15,35,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.494079317,right,1,1765.717727,19,1
113,2,16,36,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.112118697,left,0,1775.560333,19,1
113,2,17,37,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.1175034,left,0,1785.302673,19,1
113,2,18,38,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.16716685,right,1,1795.095148,19,1
113,2,19,39,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.190685565,right,1,1806.943034,19,1
113,2,20,40,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.374798632,right,1,1816.601821,19,1
113,3,1,41,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,left,0.10001397,right,1,1828.733794,19,1
113,3,2,42,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,1.216019545,right,1,1850.84206,19,1
113,3,3,43,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,1.09178628,left,0,1862.656525,19,1
113,3,4,44,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.037313504,right,1,1872.398866,19,1
113,3,5,45,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.014961942,right,1,1882.208049,19,1
113,3,6,46,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.11778214,left,0,1894.841349,19,1
113,3,7,47,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.676487949,right,1,1905.118433,19,1
113,3,8,48,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.079402226,right,1,1915.295251,19,1
113,3,9,49,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.134588188,right,1,1924.98746,19,1
113,3,10,50,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.066373657,left,0,1935.080729,19,1
