,Choice,Choice2,Amount,AdviceVar1,GambleAdviceNum,GambleAdviceType,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,instructions.started,instructions.stopped,space.keys,space.rt,space.started,space.stopped,chooseInst.started,chooseInst.stopped,Ad1.started,Ad1.stopped,Ad2.started,Ad2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Ad1pic.started,Ad1pic.stopped,Ad2pic.started,Ad2pic.stopped,enter.keys,enter.rt,enter.started,enter.stopped,iSi.started,iSi.stopped,receiveMoneyPicture.started,receiveMoneyPicture.stopped,ISI2.started,ISI2.stopped,ChoicePic.started,ChoicePic.stopped,response.keys,response.started,response.stopped,yesNo.started,yesNo.stopped,ask.started,ask.stopped,getAdv.started,getAdv.stopped,textForCode.started,textForCode.stopped,blank.started,blank.stopped,ChoicePic2.started,ChoicePic2.stopped,resp.keys,resp.rt,resp.started,resp.stopped,checkL1.started,checkL1.stopped,checkR1.started,checkR1.stopped,response.rt,EndPrac.started,EndPrac.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,endText.started,endText.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,age,gender,date,expName,psychopyVersion,frameRate
96,Pictures/IA100_L80.bmp,Pictures/IA100_L80.bmp,100,"Go all in!""""",1,risk,,,,,4,0,4,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.089112,None,1871.111125,1872.631806,1872.615108,None,1874.152495,None,1,1876.141101,None,1876.141101,None,1876.141101,None,1876.89307,None,1876.89307,1877.895716,1878.998685,None,1878.998685,None,0,0.305833664,1878.998685,None,1879.349558,1880.98723,None,None,0.659430936,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
97,Pictures/IA75_L30.bmp,Pictures/IA75_L30.bmp,75,"Hold back, stay with the safe choice.""""",0,safe,,,,,4,0,4,0,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.003936,None,1883.025946,1884.546626,1884.529936,None,1886.03389,None,1,1888.055917,None,1888.055917,None,1888.055917,None,1888.57395,None,1888.57395,1889.576596,1890.712936,None,1890.712936,None,0,0.279585671,1890.712936,None,1891.030438,1892.70152,None,None,0.368614523,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
98,Pictures/IA110_55_G95p.bmp,Pictures/IA110_55_G95p.bmp,110,"Take a chance!""""",1,risk,,,,,4,0,4,0,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.71822,None,1894.74023,1896.260916,1896.244222,None,1897.781604,None,1,1899.770209,None,1899.770209,None,1899.770209,None,1901.357718,None,1901.357718,1902.360363,1903.463284,None,1903.463284,None,0,0.313239245,1903.463284,None,1903.814208,1905.451878,None,None,1.502329172,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
99,Pictures/IA75_G30.bmp,Pictures/IA75_G30.bmp,75,"Be bold, gamble!""""",1,risk,,,,,4,0,4,0,0,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.468579,None,1907.490598,1909.011275,1908.994581,None,1910.531961,None,1,1912.520581,None,1912.520581,None,1912.520581,None,1912.921611,None,1912.921611,1913.924255,1915.027177,None,1915.027177,None,0,0.405346666,1915.027177,None,1915.478363,1917.015761,None,None,0.295944861,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
100,Pictures/IA100_G40.bmp,Pictures/IA100_G40.bmp,100,"Try your luck and gamble!""""",1,risk,,,,,4,0,4,0,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.032482,None,1919.054494,1920.575181,1920.558457,None,1922.095863,None,1,1924.084444,None,1924.084444,None,1924.084444,None,1925.287634,None,1925.287634,1926.290277,1927.393198,None,1927.393198,None,0,0.719322907,1927.393198,None,1928.161881,1929.398485,None,None,1.100089619,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
101,Pictures/IA100_L40.bmp,Pictures/IA100_L40.bmp,100,"Think of the payoff, gamble!""""",1,risk,,,,,4,0,4,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.415205,None,1931.437216,1932.957903,1932.94118,None,1934.445165,None,1,1936.467165,None,1936.467165,None,1936.467165,None,1937.319429,None,1937.319429,1938.322076,1939.425009,None,1939.425009,None,0,0.74351216,1939.425009,None,1940.210399,1941.413577,None,None,0.725369547,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
102,Pictures/IA50_L20.bmp,Pictures/IA50_L20.bmp,50,"Certainty is boring, take a risk!""""",1,risk,,,,,4,0,4,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.43028,None,1943.452292,1944.97297,1944.956281,None,1946.476946,None,1,1948.482265,None,1948.482265,None,1948.482265,None,1949.418064,None,1949.418064,1950.420711,1951.523632,None,1951.523632,None,0,0.37289315,1951.523632,None,1951.941398,1953.512206,None,None,0.830254495,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
103,Pictures/IA75_G15.bmp,Pictures/IA75_G15.bmp,75,"Take a chance!""""",1,risk,,,,,4,0,4,0,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.528926,None,1955.550942,1957.054897,1957.038201,None,1958.575596,None,1,1960.580898,None,1960.580898,None,1960.580898,None,1961.232611,None,1961.232611,1962.235257,1963.338177,None,1963.338177,None,0,0.302341712,1963.338177,None,1963.689097,1965.326768,None,None,0.555646167,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
104,Pictures/IA50_G10.bmp,Pictures/IA50_G10.bmp,50,"Go with the safe option here!""""",0,safe,,,,,4,0,4,0,0,9,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.343466,None,1967.365478,1968.886162,1968.869468,None,1970.373429,None,1,1972.395451,None,1972.395451,None,1972.395451,None,1973.531791,None,1973.531791,1974.584619,1975.654055,None,1975.654055,None,1,1.842473595,1975.654055,None,None,None,1977.54237,None,1.005077271,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
105,Pictures/IA25_L10.bmp,Pictures/IA25_L10.bmp,25,"Dont be afraid to take the risk!""""",1,risk,,,,,4,0,4,0,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.65935,None,1979.681358,1981.202041,1981.185346,None,1982.722729,None,1,1984.711329,None,1984.711329,None,1984.711329,None,1985.764103,None,1985.764103,1986.766748,1987.869663,None,1987.869663,None,0,0.78684976,1987.869663,None,1988.705216,1989.874977,None,None,0.929216028,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
106,Pictures/IA75_L45.bmp,Pictures/IA75_L45.bmp,75,"Don't gamble for this one, play it safe.""""",0,safe,,,,,4,0,4,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.891671,None,1991.913682,1993.43436,1993.417671,None,1994.92163,None,1,1996.943654,None,1996.943654,None,1996.943654,None,1997.963014,None,1997.963014,1998.965658,2000.06858,None,2000.06858,None,0,0.259939902,2000.06858,None,2000.369361,2002.073873,None,None,0.872883286,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
107,Pictures/IA25_G20.bmp,Pictures/IA25_G20.bmp,25,"I wouldn't gamble for this one. """"",0,safe,,,,,4,0,4,0,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.090573,None,2004.112589,2005.633268,2005.616592,None,2007.153956,None,1,2009.142558,None,2009.142558,None,2009.142558,None,2009.844413,None,2009.844413,2010.84706,2011.983402,None,2011.983402,None,0,0.249114788,2011.983402,None,2012.267478,2013.971969,None,None,0.569979653,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
108,Pictures/IA50_L30.bmp,Pictures/IA50_L30.bmp,50,"Take a leap, I think you should gamble.""""",1,risk,,,,,4,0,4,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.988693,None,2016.010706,2017.531392,2017.514672,None,2019.052076,None,1,2021.040655,None,2021.040655,None,2021.040655,None,2021.792605,None,2021.792605,2022.795288,2023.898208,None,2023.898208,None,0,0.806316658,2023.898208,None,2024.750452,2025.886787,None,None,0.607878977,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
109,Pictures/IA50_L10.bmp,Pictures/IA50_L10.bmp,50,"Play it safe, don‰Ûªt gamble!""""",0,safe,,,,,4,0,4,0,0,14,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.903515,None,2027.925525,2029.446208,2029.429487,None,2031.000317,None,1,2032.955474,None,2032.955474,None,2032.955474,None,2033.657331,None,2033.657331,2034.659971,2035.762893,None,2035.762893,None,0,0.245628916,2035.762893,None,2036.046973,2037.75149,None,None,0.581046932,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
110,Pictures/IA25_G15.bmp,Pictures/IA25_G15.bmp,25,"I think you should take a gamble.""""",1,risk,,,,,4,0,4,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.768187,None,2039.790201,2041.310882,2041.29419,None,2042.83157,None,1,2044.820171,None,2044.820171,None,2044.820171,None,2045.555411,None,2045.555411,2046.558093,2047.661013,None,2047.661013,None,0,0.235502306,2047.661013,None,2047.945094,2049.666306,None,None,0.604362397,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
111,Pictures/IA100_L60.bmp,Pictures/IA100_L60.bmp,100,"You'd have a lot to lose, don't gamble.""""",0,safe,,,,,4,0,4,0,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.683005,None,2051.705017,2053.2257,2053.209008,None,2054.746391,None,1,2056.734991,None,2056.734991,None,2056.734991,None,2058.422783,None,2058.422783,2059.42543,2060.545061,None,2060.545061,None,0,0.711484834,2060.545061,None,2061.29708,2062.533635,None,None,1.553531291,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
112,Pictures/IA110_55_L95p.bmp,Pictures/IA110_55_L95p.bmp,110,"Trust me, gamble!""""",1,risk,,,,,4,0,4,0,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.550355,None,2064.572371,2066.093062,2066.07633,None,2067.613736,None,1,2069.602314,None,2069.602314,None,2069.602314,None,2070.421145,None,2070.421145,2071.423789,2072.52671,None,2072.52671,None,1,0.369812524,2072.52671,None,None,None,2072.944475,2074.515307,0.71821484,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
113,Pictures/IA25_G5.bmp,Pictures/IA25_G5.bmp,25,"Let's stay with the certain option.""""",0,safe,,,,,4,0,4,0,0,18,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.532008,None,2076.554019,2078.074701,2078.058006,None,2079.628809,None,1,2081.583989,None,2081.583989,None,2081.583989,None,2082.63678,None,2082.63678,2083.639402,2084.759038,None,2084.759038,None,1,0.793494701,2084.759038,None,None,None,2085.594587,2086.76433,0.920539572,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
114,Pictures/IA75_L15.bmp,Pictures/IA75_L15.bmp,75,"Trust me‰ÛÒgamble!""""",1,risk,,,,,4,0,4,0,0,19,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086.781057,None,2088.803066,2090.323748,2090.307027,None,2091.827724,None,1,2093.833025,None,2093.833025,None,2093.833025,None,2094.568288,None,2094.568288,2095.570934,2096.707274,None,2096.707274,None,0,1.245253281,2096.707274,None,2097.994005,None,None,None,0.623504846,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
116,Pictures/IA75_L15.bmp,Pictures/IA75_L15.bmp,75,"Trust me‰ÛÒgamble!""""",1,risk,,,,,5,0,5,0,0,0,0,5,,,,,,,,,,,,,2104.511233,None,2104.511233,None,2104.511233,None,1,1.769294067,2104.511233,None,2104.511233,None,2104.511233,None,return,2.441096553,2104.511233,None,2107.001144,None,2109.006452,2110.527135,2110.510417,None,2112.014403,None,1,2114.036405,None,2114.036405,None,2114.036405,None,2115.40669,None,2115.40669,2116.409328,2117.512252,None,2117.512252,None,,,2117.512252,None,None,None,None,None,1.284131906,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
117,Pictures/IA75_G60.bmp,Pictures/IA75_G60.bmp,75,"Make it exciting, take a chance!""""",1,risk,,,,,5,0,5,0,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.51755,None,2121.53956,2123.060243,2123.043547,None,2124.580935,None,1,2126.56954,None,2126.56954,None,2126.56954,None,2127.488634,None,2127.488634,2128.491273,2129.610891,None,2129.610891,None,0,0.293628397,2129.610891,None,2129.945118,2131.616199,None,None,0.790988872,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
118,Pictures/IA100_G80.bmp,Pictures/IA100_G80.bmp,100,"Why not gamble?""""",1,risk,,,,,5,0,5,0,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.632897,None,2133.654909,2135.175593,2135.158898,None,2136.696279,None,1,2138.684882,None,2138.684882,None,2138.684882,None,2139.28647,None,2139.28647,2140.289129,2141.392037,None,2141.392037,None,0,0.416475206,2141.392037,None,2141.843228,2143.38062,None,None,0.507649707,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
119,Pictures/IA25_L20.bmp,Pictures/IA25_L20.bmp,25,"Don't be tempted to gamble.""""",0,safe,,,,,5,0,5,0,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.397318,None,2145.419331,2146.940014,2146.923321,None,2148.460703,None,1,2150.449305,None,2150.449305,None,2150.449305,None,2151.418529,None,2151.418529,2152.421175,2153.524099,None,2153.524099,None,1,0.308423718,2153.524099,None,None,None,2153.875018,2155.512671,0.839245357,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
120,Pictures/IA100_G40.bmp,Pictures/IA100_G40.bmp,100,"Try your luck and gamble!""""",1,risk,,,,,5,0,5,0,0,4,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.529391,None,2157.551401,2159.072086,2159.055368,None,2160.559353,None,1,2162.581353,None,2162.581353,None,2162.581353,None,2163.233094,None,2163.233094,2164.235732,2165.338656,None,2165.338656,None,0,0.261864495,2165.338656,None,2165.639395,2167.343948,None,None,0.531176614,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
121,Pictures/IA75_L45.bmp,Pictures/IA75_L45.bmp,75,"Don't gamble for this one, play it safe.""""",0,safe,,,,,5,0,5,0,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.360644,None,2169.382657,2170.903338,2170.886644,None,2172.424027,None,1,2174.412629,None,2174.412629,None,2174.412629,None,2175.214734,None,2175.214734,2176.217384,2177.337017,None,2177.337017,None,0,0.719507872,2177.337017,None,2177.821622,2179.325595,None,None,0.659911714,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
122,Pictures/IA25_G10.bmp,Pictures/IA25_G10.bmp,25,"What's life without a little risk?""""",1,risk,,,,,5,0,5,0,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.342318,None,2181.364332,2182.885013,2182.868295,None,2184.422412,None,1,2186.394293,None,2186.394293,None,2186.394293,None,2187.112846,None,2187.112846,2188.115489,2189.21841,None,2189.21841,None,0,0.478103811,2189.21841,None,2189.736443,2191.206995,None,None,0.590237188,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
123,Pictures/IA110_55_G95p.bmp,Pictures/IA110_55_G95p.bmp,110,"Take a chance!""""",1,risk,,,,,5,0,5,0,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191.223718,None,2193.245732,2194.766412,2194.749694,None,2196.253681,None,1,2198.275678,None,2198.275678,None,2198.275678,None,2199.779651,None,2199.779651,2200.782295,2201.918637,None,2201.918637,None,0,0.817876119,2201.918637,None,2202.77089,2203.907219,None,None,1.412850965,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
124,Pictures/IA50_L30.bmp,Pictures/IA50_L30.bmp,50,"Take a leap, I think you should gamble.""""",1,risk,,,,,5,0,5,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.923947,None,2205.945955,2207.466641,2207.44992,None,2208.953904,None,1,2210.975908,None,2210.975908,None,2210.975908,None,2213.048057,None,2213.048057,2214.050713,2215.170336,None,2215.170336,None,0,1.806177829,2215.170336,None,2217.025236,None,None,None,1.936620837,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
125,Pictures/IA40_20_L95p.bmp,Pictures/IA40_20_L95p.bmp,40,"Trust me, gamble!""""",1,risk,,,,,5,0,5,0,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217.175619,None,2219.197627,2220.718314,2220.701581,None,2222.238999,None,1,2224.227603,None,2224.227603,None,2224.227603,None,2226.099201,None,2226.099201,2227.101846,2228.204767,None,2228.204767,None,1,0.283747127,2228.204767,None,None,None,2228.522269,2230.193352,1.756932577,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
126,Pictures/IA75_L30.bmp,Pictures/IA75_L30.bmp,75,"Hold back, stay with the safe choice.""""",0,safe,,,,,5,0,5,0,0,10,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.210077,None,2232.232084,2233.752769,2233.736053,None,2235.273454,None,1,2237.262034,None,2237.262034,None,2237.262034,None,2238.331537,None,2238.331537,2239.334184,2240.437104,None,2240.437104,None,0,0.307419376,2240.437104,None,2240.788028,2242.442397,None,None,0.922500938,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
127,Pictures/IA25_G15.bmp,Pictures/IA25_G15.bmp,25,"I think you should take a gamble.""""",1,risk,,,,,5,0,5,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.459097,None,2244.481123,2246.001794,2245.985102,None,2247.489067,None,0,2249.511084,None,2249.511084,None,2249.511084,None,None,None,None,None,2250.480311,None,2250.480311,None,0,0.488208505,2250.480311,None,2251.015055,2252.468892,None,None,0.761442491,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
128,Pictures/IA80_40_L95p.bmp,Pictures/IA80_40_L95p.bmp,80,"Let's stay with the certain option.""""",0,safe,,,,,5,0,5,0,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.485607,None,2254.50761,2256.028288,2256.0116,None,2257.548976,None,1,2259.537578,None,2259.537578,None,2259.537578,None,2261.442601,None,2261.442601,2262.445247,2263.548168,None,2263.548168,None,1,0.300352419,2263.548168,None,None,None,2263.882389,2265.553474,1.766944661,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
129,Pictures/IA25_L5.bmp,Pictures/IA25_L5.bmp,25,"It would be smarter to choose the safe option.""""",0,safe,,,,,5,0,5,0,0,13,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2265.57017,None,2267.592183,2269.112865,2269.09617,None,2270.633557,None,1,2272.622154,None,2272.622154,None,2272.622154,None,2273.374146,None,2273.374146,2274.376787,2275.496412,None,2275.496412,None,0,0.352100656,2275.496412,None,2275.897475,2277.501726,None,None,0.60237024,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
130,Pictures/IA50_L10.bmp,Pictures/IA50_L10.bmp,50,"Play it safe, don‰Ûªt gamble!""""",0,safe,,,,,5,0,5,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.518414,None,2279.540423,2281.044411,2281.027688,None,2282.548377,None,0,2284.570395,None,2284.570395,None,2284.570395,None,None,None,None,None,2285.372515,None,2285.372515,None,0,1.020005411,2285.372515,None,2286.441993,None,None,None,0.646127343,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
131,Pictures/IA75_G30.bmp,Pictures/IA75_G30.bmp,75,"Be bold, gamble!""""",1,risk,,,,,5,0,5,0,0,15,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.394521,None,2289.41656,2290.937219,2290.920497,None,2292.457903,None,0,2294.446482,None,2294.446482,None,2294.446482,None,None,None,None,None,2295.482566,None,2295.482566,None,0,0.501955733,2295.482566,None,2296.034008,2297.471148,None,None,0.882046757,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
132,Pictures/IA25_L10.bmp,Pictures/IA25_L10.bmp,25,"Dont be afraid to take the risk!""""",1,risk,,,,,5,0,5,0,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.487862,None,2299.509864,2301.030545,2301.013849,None,2302.534523,None,0,2304.539824,None,2304.539824,None,2304.539824,None,None,None,None,None,2305.626036,None,2305.626036,None,0,0.262487802,2305.626036,None,2305.926815,2307.631331,None,None,0.93270995,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
133,Pictures/IA100_L40.bmp,Pictures/IA100_L40.bmp,100,"Think of the payoff, gamble!""""",1,risk,,,,,5,0,5,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2307.648034,None,2309.670044,2311.190726,2311.174033,None,2312.711412,None,0,2314.700015,None,2314.700015,None,2314.700015,None,None,None,None,None,2315.702659,None,2315.702659,None,0,0.353867253,2315.702659,None,2316.103719,2317.707959,None,None,0.82050838,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
134,Pictures/IA50_L20.bmp,Pictures/IA50_L20.bmp,50,"Certainty is boring, take a risk!""""",1,risk,,,,,5,0,5,0,0,18,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.724657,None,2319.746669,2321.267353,2321.25066,None,2322.788041,None,0,2324.776655,None,2324.776655,None,2324.776655,None,None,None,None,None,2325.244546,None,2325.244546,None,0,0.019989564,2325.244546,None,2325.311372,2327.249826,None,None,0.311870054,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
135,Pictures/IA110_55_L95p.bmp,Pictures/IA110_55_L95p.bmp,110,"Trust me, gamble!""""",1,risk,,,,,5,0,5,0,0,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.266552,None,2329.288588,2330.809248,2330.792495,None,2332.296517,None,1,2334.318513,None,2334.318513,None,2334.318513,None,2334.769716,None,2334.769716,2335.772361,2336.891993,None,2336.891993,None,1,0.228527566,2336.891993,None,None,None,2337.15935,2338.897277,0.362009423,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
137,Pictures/IA20_10_G95p.bmp,Pictures/IA20_10_G95p.bmp,20,"Take a leap, I think you should gamble.""""",1,risk,,,,,6,0,6,0,0,0,0,7,,,,,,,,,,,,,2343.542902,None,2343.542902,None,2343.542902,None,1,1.977627739,2343.542902,None,2343.542902,None,2343.542902,None,return,2.281432759,2343.542902,None,2345.882412,None,2347.8877,2349.408386,2349.39169,None,2350.912372,None,1,2352.90095,None,2352.90095,None,2352.90095,None,2354.822692,None,2354.822692,2355.825304,2356.928261,None,2356.928261,None,0,0.304258999,2356.928261,None,2357.279183,2358.933556,None,None,1.779581747,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
138,Pictures/IA100_G80.bmp,Pictures/IA100_G80.bmp,100,"Why not gamble?""""",1,risk,,,,,6,0,6,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.950283,None,2360.972291,2362.492984,2362.476256,None,2363.996948,None,1,2366.002255,None,2366.002255,None,2366.002255,None,2366.520272,None,2366.520272,2367.522919,2368.642551,None,2368.642551,None,1,0.245967805,2368.642551,None,None,None,2368.926629,2370.631147,0.430273753,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
139,Pictures/IA75_G30.bmp,Pictures/IA75_G30.bmp,75,"Be bold, gamble!""""",1,risk,,,,,6,0,6,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.647845,None,2372.669854,2374.190544,2374.173844,None,2375.711224,None,0,2377.699834,None,2377.699834,None,2377.699834,None,None,None,None,None,2378.351538,None,2378.351538,None,0,0.36897881,2378.351538,None,2378.769312,2380.340131,None,None,0.484683877,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
140,Pictures/IA110_55_L95p.bmp,Pictures/IA110_55_L95p.bmp,110,"Trust me, gamble!""""",1,risk,,,,,6,0,6,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.356834,None,2382.378848,2383.89953,2383.882833,None,2385.420216,None,1,2387.408825,None,2387.408825,None,2387.408825,None,2387.976986,None,2387.976986,2388.979631,2390.082553,None,2390.082553,None,1,0.269970762,2390.082553,None,None,None,2390.400052,2392.071134,0.471709037,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
141,Pictures/IA100_L40.bmp,Pictures/IA100_L40.bmp,100,"Think of the payoff, gamble!""""",1,risk,,,,,6,0,6,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.087834,None,2394.109845,2395.630528,2395.613851,None,2397.117793,None,1,2399.13982,None,2399.13982,None,2399.13982,None,2400.309575,None,2400.309575,2401.31222,2402.415141,None,2402.415141,None,0,0.313377456,2402.415141,None,2402.766064,2404.403709,None,None,1.044709344,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
142,Pictures/IA100_G20.bmp,Pictures/IA100_G20.bmp,100,"Go ahead and gamble!""""",1,risk,,,,,6,0,6,0,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.420435,None,2406.442447,2407.963137,2407.946411,None,2409.467113,None,1,2411.472408,None,2411.472408,None,2411.472408,None,2412.809273,None,2412.809273,2413.811919,2414.914842,None,2414.914842,None,0,0.517679027,2414.914842,None,2415.466293,2416.903409,None,None,1.240123739,,,,,,,,,,,,,117,1,19,0,2020_Feb_26_1201,Test,3.2.4,59.83990779
